================ Training Loss (Tue Apr 30 02:29:07 2024) ================
================ Training Loss (Tue Apr 30 02:30:35 2024) ================
(epoch: 1, iters: 400, time: 0.037, data: 0.138) D_A: 0.148 G_A: 0.584 cycle_A: 4.238 idt_A: 2.502 D_B: 0.281 G_B: 0.374 cycle_B: 4.959 idt_B: 2.168 
(epoch: 1, iters: 800, time: 0.036, data: 0.002) D_A: 0.202 G_A: 0.421 cycle_A: 3.418 idt_A: 0.902 D_B: 0.209 G_B: 0.461 cycle_B: 2.058 idt_B: 1.620 
(epoch: 1, iters: 1200, time: 0.034, data: 0.002) D_A: 1.437 G_A: 1.870 cycle_A: 2.928 idt_A: 1.184 D_B: 0.156 G_B: 0.401 cycle_B: 2.592 idt_B: 1.219 
(epoch: 1, iters: 1600, time: 0.034, data: 0.002) D_A: 0.159 G_A: 0.635 cycle_A: 2.585 idt_A: 0.807 D_B: 0.213 G_B: 0.494 cycle_B: 1.508 idt_B: 1.109 
(epoch: 2, iters: 176, time: 0.036, data: 0.002) D_A: 0.458 G_A: 0.778 cycle_A: 2.721 idt_A: 0.754 D_B: 0.215 G_B: 0.510 cycle_B: 1.694 idt_B: 1.250 
(epoch: 2, iters: 576, time: 0.034, data: 0.002) D_A: 0.116 G_A: 0.594 cycle_A: 2.358 idt_A: 0.543 D_B: 0.207 G_B: 0.398 cycle_B: 1.164 idt_B: 1.059 
(epoch: 2, iters: 976, time: 0.034, data: 0.002) D_A: 0.148 G_A: 0.687 cycle_A: 2.832 idt_A: 0.767 D_B: 0.146 G_B: 0.572 cycle_B: 1.548 idt_B: 1.172 
(epoch: 2, iters: 1376, time: 0.034, data: 0.001) D_A: 0.227 G_A: 0.828 cycle_A: 2.824 idt_A: 0.540 D_B: 0.141 G_B: 0.516 cycle_B: 1.162 idt_B: 1.323 
(epoch: 2, iters: 1776, time: 0.034, data: 0.001) D_A: 0.090 G_A: 0.532 cycle_A: 2.568 idt_A: 0.504 D_B: 0.169 G_B: 0.506 cycle_B: 1.234 idt_B: 1.198 
(epoch: 3, iters: 352, time: 0.039, data: 0.002) D_A: 0.159 G_A: 0.573 cycle_A: 2.301 idt_A: 0.409 D_B: 0.171 G_B: 0.467 cycle_B: 0.889 idt_B: 1.077 
(epoch: 3, iters: 752, time: 0.034, data: 0.001) D_A: 0.136 G_A: 0.700 cycle_A: 2.322 idt_A: 0.701 D_B: 0.144 G_B: 0.433 cycle_B: 1.487 idt_B: 1.027 
